id,subject,content,problem
232304,GIT Configuracion de claves SSH,Hola He hecho un fork de un repo al que puedo acceder via pdihub web y al ir a hacer un clone me sale el siguiente error jccmoberon git jccm git clone gitpdihub.hi.inet jccm gbic-m m-smart.git Cloning into gbic-m m-smart... ERROR Permission to jccm gbic-m m-smart.git denied to deploy key fatal Could not read from remote repository. Please make sure you have the correct access rights and the repository exists. Lo curioso es que en mi perfil-- settings-- SSH key s pone que There are no SSH keys with access to your account. Pero yo cuando hice el primer fork de otro repositorio jccm gbic-engineering https pdihub.hi.inet gbic gbic-engineering si que meti la clave en pdihub De hecho si ahora quiero volverla a meter te la pongo ssh-rsa AAAAB NzaC yc EAAAADAQABAAABAQCvL WmTjIAsLzEPPFaDc fPgn C AzsDgQfFth H I MLUt VzvH Vl JmMSRtxuWOaQH tORQkFmsmayZ tO WT dvAPKp ikrKrV Nevtxq FRJUmpLYGXtllkiMOD k fJcerv yNmziFYvwUgBZbCpP um UyY YcaUVQsCjNhsqBunW PYfQ Pc x l ClMdYhyF CyxlDK gH CCMA oJQ QVqBT VU xrTClOSc XE nomGiLHjgUc zOPFo D IeZ jMDVoZrFnZgOS RjM DVhv LR PboEj qpMBKFE ITYpQdURo Nmag rV kpus HO s jccmoberon me da error key is already in use Recuerda que me pediste que debia pertenecer a una organizacion asi que tal vez cuando me metieron posteriormente a meter mi key desaparecio por algun motivo esto es elucubracion mia porque no entiendo que esta pasando. Estoy a tu disposicion para mirarlo si necesitas mas info Saludos Carlos Jose Carlos Calvo Martinez Telefonica IoT CCDO IoT Technology M josecarlos.calvomartineztelefonica.com mailto josecarlos.calvomartineztelefonica.com,Problem
232298,problemas con la clave de acceso a JIRA,Hola tenemos un problema en el proyecto UNICA con un usuario de Jira ha olvidado la clave y no le funcional el procedimiento de pedir clave nueva me podeis ayudar a conseguir una nueva clave para el. Los datos son Username ottorino Email ottorino.filocamoericsson.com mailto ottorino.filocamoericsson.com Full Name Ottorino Filocamo Un saludo Aure,unsuspend
232295,PDIHUB Suspension del usuario martabm,Buenos dias Durante mis vacaciones se ha desactivado la cuenta que tenia para el usuario martabm en pdihub. Me la podriais reactivar de nuevo por favor Gracias Marta,unsuspend
232288,EPG Official Notifier Report,,
232286,EPG Official Notifier Report,,
232285,EPG Official Notifier Report,,
232283,GITHUB Alta del usuario mmolinos en el team p-apis,Hola Necesitamos que Manuel en copia tenga acceso a la organizacion GitHub telefonica en concreto dentro del team https github.com orgs Telefonica teams p-apis members. Su usuario de GitHub es mmolinos. Gracias David,add-github-user
232274,PDIHUB Suspension del usuario jfd,Hola Podriais habilitarme el usuario nuevamente Muchas gracias Un saludo De epgtid.es mailto epgtid.es Enviado el lunes de agosto de Para jfuentestcpsi.es Asunto PDIHUB SCM Inactivity Policy Julian Your user jfd has been marked as dormant Users are considered dormant if theyve existed for longer than a month havent generated any activity within the last month and are not Site Admins. Activity is defined as commenting on issues or pull requests creating issues pull requests repositories making any commits on any repositories or owning any repositories that have been pushed to recently. Â� Check https pdihub.hi.inet jfd tab activity jfd public activity If there is any reason that implies that the user should be maintained regardless of the activity performed please mail EPG Admins mailto epgtid.es t,unsuspend
232273,PDIHUB Suspension del usuario manuel-carracedo,Hola Mi usuario manuel.carracedo ha sido marcado como â orphanâ . Este usuario es un nuevo usuario que se me ha asignado recientemente y necesito seguir usandolo. De hecho hoy he intentado hacer un push y ya no podia. Podeis reactivarmelo Saludos Manu,unsuspend
232267,GITHUB Alta de usuarios dfernandezvalero y egarciamelia en aura-bot,Hola Necesito que den de alta a estos dos perfiles en la organizacion. https github.com egarciamelia https github.com dfernandezvalero ya deberian cumplir ambas cuentas de github con los requisitos que se me pidieron a mi la vez pasada. subir foto de perfil Nombre completo apellidos en tu perfil email publico FA activado Necesito que me indiques el team URL en el que vas a trabajar https github.com orgs Telefonica teams aura-bot members Saludos,add-github-user
232266,Acceso Jira,Buenos dias Para la continuidad del desarrollo de casos de uso desde la unidad de Aura necesitariamos que dos nuevos usuarios del equipo tuviesen acceso a JIRA de TID el proyecto YOTBOT. Sus usuarios son Hlynur Magnusson mag Hugo Fernandez Visier hfv Muchas gracias y siento las molestias. Un saludo Julia Llanos Alonso,add-jira-user
232265,Acceso clúster Boecillo,Buenos dias Para la continuidad del desarrollo de casos de uso desde la unidad de Aura necesitariamos que dos nuevos usuarios del equipo tuvieses acceso al cluster de desarrollo de Boecillo GBIC como desarrolladores. Se necesitaria acceso tanto a todas las tablas de GBIC como a HDFS HIVE en HUE asi como poder lanzar jobs de Spark. Sus usuarios son Hlynur Magnusson mag Hugo Fernandez Visier hfv Muchas gracias y siento las molestias. Un saludo Julia Llanos Alonso,unsuspend
232262,Clave SSH en GIT no funciona,Buenos dias he generado la clave ssh para git en mi perfil. Pero me dice que no tengo derechos aunque me los han dado. Adjunto pantallazos estoy haciendo algo mal Un saludo.,Problem
232260,PDIHUB Suspension del usuario xes,Hola Hace semana q me disteis de alta en pdihub y hoy que iba a subir codigo veo q el usuario esta suspendido. Podeis reactivarlo Gracias -- cid image .png D B A. DBDE Xavier EscribÃ� Sanchez Telefonica Global Resources sM M Operations dSMC Advanced Team Diagonal Barcelona Spain. xavier.escribatelefonica.com mailto xavier.escribatelefonica.com cid image .png D B A. DBDE . . . cid image .png D B A. DBDE xescriba,unsuspend
232259,GITUHB Suspension del Usuario Davira en datanorm,Buenos dias El usuario https github.com Davira ha sido eliminado del grupo datanorm de github. Necesitamos que se vuelva a incluir ya que es la persona de Huawei que esta colaborando con nosotros. Por favor Le podeis volver a incluir en la organizacion Muchas gracias y saludos Nacho,unsuspend
232257,Añadir al usuario dbr al grupo Telefonica p-owners,Buenos dias Necesitamos añadir al usuario dbr Daniel Blanca al grupo https github.com orgs Telefonica teams p-owners Gracias de antemano,add-github-user
232241,Market Landscape Maquina de desarrollo,Hola Para el proyecto Market Landscape https pdihub.hi.inet analytics market-landscape necesitamos una maquina de desarrollo si posible con Docker ya instalado tenendo los usuarios tif y cesargg permisos de super usuario. Para cuando seria posible tenerla Gracias por adelantado. Un saludo Tiago,crearmaquinavirtual
232230,PDIHUB Alta del usuario ols,Buenas se podria dar de alta a mi usuario oriol.lopezsancheztelefonica.com para los servicios de PDIHUB y JENKINS DCIP Muchas gracias.,add-pdihub-user
232229,GitHub Haz pública tu membresía a Telefonica,,
232228,GitHub Haz pública tu membresía a Telefonica,,
232227,GitHub Haz pública tu membresía a Telefonica,,
232226,GitHub Haz pública tu membresía a Telefonica,,
232225,Team Maintainer Alta de usuario en GitHub,Hola Borja Soy Cristina y formo parte del proyecto de Mobile Connect. Mientras estaba de vacaciones se migraron desde pdihub los principales repos de Mobile Connect. Me comento Fabio que aun no me habiais dado de alta para evitar el cobro de estas tres semanas que he estado de vacaciones y que a mi vuelta os solicitara dicho alta. Mis datos en github son los siguientes Usuario github xtinaddt Correo xtinadgmail.com mailto xtinadgmail.com Necesitaria ademas que me añadierais a los grupos MobileConnect Admin y MobileConnect. He puesto tb en copia a Gonzalo por si el tema fuera exclusivamente que no estoy añadida a los grupos del proyecto. Muchas gracias por adelantado y un saludo Ah y perdonad los inconvenientes por haberos reabierto el ticketâ � Cristina,add-github-user
232212,PDIHUB Suspension del usuario eguzki,Hola me han marcado como dormant en pdihub por el mes de vacaciones sin actividad. No me permite acceder a pdihub. Me podeis restaurar el estado Gracias -- Eguzki Astiz Lezaun Torre Telefonica-Diagonal tTel Plaza Ernest Lluch i Martin t Barcelona www.tid.es t Telefonica Investigacion y Desarrollo EKO tDo you need to print it We protect the environment.,unsuspend
232208,EPG Official Notifier Report,,
232207,EPG Official Notifier Report,,
232201,EPG Official Notifier Report,,
232199,EPG Official Notifier Report,,
232197,DCIP Problema actualizando slave builders,Hola No puedo actualizar un slave builder con mi usuario. https dcip.hi.inet job OLN job ctpd job docker-slave-builder-ctpd-dcip Anteriormente mediante un ticket me modificaron el job pero prefiero no tener que depender de poner tickets in epg. Tambien cuando intento duplicar este slave builder e intento modificarlo me da error y no me permite generar uno nuevo. Un saludo Santiago Perez,Problem
232192,Alta de desarrollador en github de Telefonica,Hola buenas tardes. Necesitamos dar de alta a la siguiente persona en la organizacion de Telefonica en Github Nombre Miguel Ã�ngel Gomez Ortega Email miguelangel.gomezortegatelefonica.com Usuario Github https github.com gargonslipfisk Esta persona entrara en el Team de aura-cognitive https github.com orgs Telefonica teams aura-cognitive members Muchas gracias Paulo,add-github-user
232188,PDIHUB Suspension del usuario shimon,Please restore my user It will be needed as part of GBE TUGO KTLO activity at least for more months Thanks Shimon From epgtid.es epgtid.es Date Monday August at To SHIMON OHAYON shimon.ohayontelefonica.com Subject PDIHUB SCM Inactivity Policy PG Shimon Your user shimon has been marked as dormant Users are considered dormant if theyve existed for longer than a month havent generated any activity within the last month and are not Site Admins. Activity is defined as commenting on issues or pull requests creating issues pull requests repositories making any commits on any repositories or owning any repositories that have been pushed to recently. â � Check shimon public activity https pdihub.hi.inet shimontab activity If there is any reason that implies that the user should be maintained regardless of the activity performed please mail EPG Admins mailto epgtid.es,unsuspend
232185,PDIHUB Suspension del usuario mvb,Buenos dias Debido a que he estado de vacaciones se me ha notificado que mi usuario mvb ha sido marcado como â dormantâ por no tener actividad en el ultimo mes. Seria posible volverlo a activar Muchas gracias. Saludos,unsuspend
232184,PDIHUB Suspension del usuario mcper,Hola Acabo de volver de vacaciones y mi cuenta mcper se encuentra suspendida. Podriais volver a activarla Gracias y un saludo Miguel Carrillo Perez Video Operation Support gCTO. Telefonica Global Resources Telefonica Global Video Unit e.gvp .tidtelefonica.com,unsuspend
232145,ayuda estructura,Hola La siguiente estructura no muestra nada y no se muy bien porque podeis ayudarme https jirapdi.tid.es secure StructureBoard.jspas Muchas gracias. Un saludo Cristina,Problem
232142,Jira - Role de Adminstrator de usuario,Hola En nuestro proyecto de Jira https jirapdi.tid.es plugins servlet project-config NESNGIN summary he metido en el grupo de Administrators al usuario Jorge Moratinos Salcines con la idea de que tenga el permiso de Manage Sprints. El usuario ha aparecido en la lista de Administrators pero despues de hacer logout y login siguen sin aparecerle las opciones de Create Sprint Complete Sprint etc. Podeis echar un ojo a ver que puede estar ocurriendo Gracias D I G I T A L T E L C O E X P E R I E N C E Imagenes integradas Ruben Mazariegos Â� Technological Specialist ruben.mazariegosdelreytelefonica.com mailto ruben.mazariegosdelreytelefonica.com tel B My TU.Go number tel B My Tuenti number tel B Parque Tecnologico de Boecillo - Boecillo Valladolid Spain www.tu.com http www.tu.com www.tuenti.com http www.tuenti.com,Problem
